timestamp,ticker,price,volume
2025-09-15,AAPL,236.70,42699524
2025-09-15,GOOGL,251.61,58383796
2025-09-15,MSFT,515.36,17143786
2025-09-15,NVDA,177.75,147061559
2025-09-15,AMZN,231.43,33243328
2025-09-16,AAPL,238.15,63421099
2025-09-16,GOOGL,251.16,34109720
2025-09-16,MSFT,509.04,19711922
2025-09-16,NVDA,174.88,140737775
2025-09-16,AMZN,234.05,38203912
2025-09-17,AAPL,238.99,46508017
2025-09-17,GOOGL,249.53,34107992
2025-09-17,MSFT,510.02,15816585
2025-09-17,NVDA,170.29,211843817
2025-09-17,AMZN,231.62,42815230
2025-09-18,AAPL,237.88,44249576
2025-09-18,GOOGL,252.03,31239474
2025-09-18,MSFT,508.45,18913696
2025-09-18,NVDA,176.24,191763313
2025-09-18,AMZN,231.23,37931738
2025-09-19,AAPL,245.50,163741314
2025-09-19,GOOGL,254.72,55571424
2025-09-19,MSFT,517.93,52474093
2025-09-19,NVDA,176.67,237182143
2025-09-19,AMZN,231.48,97943172
2025-09-22,AAPL,256.08,105517416
2025-09-22,GOOGL,252.53,32290538
2025-09-22,MSFT,514.45,20009314
2025-09-22,NVDA,183.61,269637001
2025-09-22,AMZN,227.63,45914506
2025-09-23,AAPL,254.43,60275187
2025-09-23,GOOGL,251.66,26628016
2025-09-23,MSFT,509.23,19799580
2025-09-23,NVDA,178.43,192559552
2025-09-23,AMZN,220.71,70956193
2025-09-24,AAPL,252.31,42303710
2025-09-24,GOOGL,247.14,28201003
2025-09-24,MSFT,510.15,13533711
2025-09-24,NVDA,176.97,143564116
2025-09-24,AMZN,220.21,49509033
2025-09-25,AAPL,256.87,55202075
2025-09-25,GOOGL,245.79,31020383
2025-09-25,MSFT,507.03,15786468
2025-09-25,NVDA,177.69,191586733
2025-09-25,AMZN,218.15,52226328
2025-09-26,AAPL,255.46,46076258
2025-09-26,GOOGL,246.54,18503194
2025-09-26,MSFT,511.46,16213129
2025-09-26,NVDA,178.19,148573732
2025-09-26,AMZN,219.78,41650098
2025-09-29,AAPL,254.43,40127687
2025-09-29,GOOGL,244.05,32505777
2025-09-29,MSFT,514.60,17617775
2025-09-29,NVDA,181.85,193063455
2025-09-29,AMZN,222.17,44259177
2025-09-30,AAPL,254.63,37704259
2025-09-30,GOOGL,243.10,34724346
2025-09-30,MSFT,517.95,19728229
2025-09-30,NVDA,186.58,236981032
2025-09-30,AMZN,219.57,48396369
2025-10-01,AAPL,255.45,48713940
2025-10-01,GOOGL,244.90,31658234
2025-10-01,MSFT,519.71,22632336
2025-10-01,NVDA,187.24,173844901
2025-10-01,AMZN,220.63,43933834
2025-10-02,AAPL,257.13,42630239
2025-10-02,GOOGL,245.69,25483298
2025-10-02,MSFT,515.74,21222886
2025-10-02,NVDA,188.89,136805821
2025-10-02,AMZN,222.41,41258586
2025-10-03,AAPL,258.02,49155614
2025-10-03,GOOGL,245.35,30249559
2025-10-03,MSFT,517.35,15112321
2025-10-03,NVDA,187.62,137596896
2025-10-03,AMZN,219.51,43639033
2025-10-06,AAPL,256.69,44664118
2025-10-06,GOOGL,250.43,28894653
2025-10-06,MSFT,528.57,21388581
2025-10-06,NVDA,185.54,157678104
2025-10-06,AMZN,220.90,43690876
2025-10-07,AAPL,256.48,31955776
2025-10-07,GOOGL,245.76,23181285
2025-10-07,MSFT,523.98,14615208
2025-10-07,NVDA,185.04,140088008
2025-10-07,AMZN,221.78,31194678
2025-10-08,AAPL,258.06,36496895
2025-10-08,GOOGL,244.62,21307104
2025-10-08,MSFT,524.85,13363447
2025-10-08,NVDA,189.11,130168861
2025-10-08,AMZN,225.22,46685985
2025-10-09,AAPL,254.04,38322012
2025-10-09,GOOGL,241.53,27892086
2025-10-09,MSFT,522.40,18343602
2025-10-09,NVDA,192.57,182997234
2025-10-09,AMZN,227.74,46412122
2025-10-10,AAPL,245.27,61999098
2025-10-10,GOOGL,236.57,33180323
2025-10-10,MSFT,510.96,24133840
2025-10-10,NVDA,183.16,268774359
2025-10-10,AMZN,216.37,72367511
2025-10-13,AAPL,247.66,38142942
2025-10-13,GOOGL,244.15,24995028
2025-10-13,MSFT,514.05,14284238
2025-10-13,NVDA,188.32,153482755
2025-10-13,AMZN,220.07,37809650
2025-10-14,AAPL,247.77,35477986
2025-10-14,GOOGL,245.45,22111572
2025-10-14,MSFT,513.57,14684300
2025-10-14,NVDA,180.03,205641380
2025-10-14,AMZN,216.39,45665580
